entity1,relations,entity2
Q1349983,P1478,Q39552
Q1349983,P1478,Q11412
Q1349983,P1542,Q60528603
Q210075,P159,Q16559
Q210075,P17,Q30
Q210075,P740,Q189471
Q210075,P1056,Q7397
Q41803,P111,Q11423
Q201097,P186,Q287
Q201097,P186,Q11474
Q17147,P703,Q729
Q960876,P17,Q30
Q960876,P1056,Q7397
Q960876,P452,Q4439
Q191529,P186,Q11472
Q352390,P159,Q208459
Q352390,P17,Q30
Q352390,P1056,Q7397
Q352390,P452,Q68
Q465749,P27,Q30
Q465749,P106,Q82955
Q465749,P106,Q131512
Q465749,P101,Q11451
Q42819,P17,Q38
Q3246583,P17,Q30
Q2486017,P17,Q30
Q202,P5236,Q200
Q23355,P5236,Q200
Q9659,P144,Q9887
Q4696621,P17,Q30
Q146029,P106,Q2304859
Q146029,P39,Q37110
Q146029,P97,Q37110
Q6147804,P186,Q28823
Q8646,P530,Q408
Q8646,P530,Q334
Q8646,P530,Q869
Q8646,P530,Q928
Q8646,P530,Q30
Q8646,P530,Q668
Q2143064,P17,Q30
Q2143064,P17,Q96
Q828224,P111,Q36253
Q664,P530,Q38
Q664,P530,Q183
Q664,P530,Q408
Q664,P530,Q403
Q664,P530,Q20
Q664,P530,Q29
Q664,P530,Q334
Q664,P530,Q43
Q664,P530,Q35
Q664,P530,Q142
Q664,P530,Q833
Q664,P530,Q252
Q664,P530,Q843
Q664,P530,Q30
Q664,P530,Q34
Q664,P530,Q159
Q664,P530,Q41
Q664,P530,Q668
Q664,P530,Q902
Q664,P530,Q96
Q664,P36,Q23661
Q664,P47,Q408
Q664,P150,Q139918
Q664,P150,Q692912
Q1656920,P17,Q30
Q9859,P17,Q55
Q30121934,P106,Q130857
Q30121934,P19,Q131491
Q196672,P2789,Q180323
Q7592214,P159,Q1757
Q7659212,P400,Q178481
Q7659212,P306,Q388
Q396,P740,Q1761
Q246,P17,Q183
Q246,P1056,Q216754
Q8064836,P106,Q33999
Q8064836,P140,Q432
Q8064836,P27,Q843
Q457281,P17,Q30
Q457281,P131,Q577964
Q23661,P17,Q664
Q23661,P1376,Q664
Q6377429,P27,Q30
Q169399,P17,Q30
Q1785626,P495,Q30
Q248,P1056,Q5297
Q248,P1056,Q487343
Q248,P1056,Q182656
Q248,P1056,Q7397
Q248,P1056,Q5300
Q248,P1830,Q214314
Q248,P17,Q30
Q183197,P1056,Q28923
Q876776,P2283,Q40050
Q876776,P2283,Q9635
Q876776,P2283,Q11435
Q876776,P2283,Q81727
Q876776,P828,Q474187
Q57096,P17,Q39
Q2474544,P495,Q30
Q28048853,P1454,Q783794
Q148571,P186,Q551997
Q148571,P186,Q287
Q148571,P186,Q11469
Q44481,P101,Q395
Q44481,P101,Q333
Q44481,P106,Q170790
Q44481,P106,Q11063
Q44481,P106,Q169470
Q44481,P106,Q82955
Q44481,P106,Q4964182
Q44481,P20,Q90
Q44481,P27,Q142
Q44481,P39,Q140686
Q44481,P735,Q2093070
Q44481,P737,Q7604
Q44481,P97,Q3519259
Q44481,P140,Q288928
Q4604,P106,Q4964182
Q4604,P106,Q37226
Q4604,P106,Q36180
Q4604,P101,Q5891
Q259966,P17,Q30
Q259966,P1056,Q7397
Q11491258,P1382,Q457174
Q11491258,P828,Q730920
Q34706,P105,Q7432
Q622404,P1344,Q654810
Q622404,P1344,Q491
Q216820,P17,Q30
Q622664,P17,Q30
Q537151,P828,Q336392
Q831999,P21,Q44148
Q3983033,P275,Q185534
Q1023993,P17,Q30
Q189794,P178,Q2283
Q189794,P400,Q182933
Q1865281,P417,Q208961
Q330284,P2579,Q8134
Q225131,P27,Q30
Q225131,P106,Q36834
Q225131,P1303,Q8338
Q225131,P1303,Q5994
Q225131,P136,Q8341
Q225131,P509,Q12192
Q6515782,P495,Q408
Q4043297,P159,Q25413
Q64077,P17,Q39
Q667278,P17,Q40
Q41576,P636,Q420054
Q41576,P769,Q423437
Q41576,P769,Q422438
Q41576,P769,Q213511
Q41576,P769,Q251347
Q41576,P2175,Q81938
Q41576,P2175,Q35805
Q181055,P138,Q144
Q181055,P495,Q183
Q18353520,P17,Q30
Q53247,P452,Q11650
Q53247,P1056,Q289
Q53247,P1056,Q3962
Q53247,P1056,Q7397
Q53247,P6364,Q1088
Q178417,P451,Q34201
Q178417,P551,Q527
Q178417,P1441,Q8275
Q134768,P186,Q40050
Q849964,P495,Q833
Q2283,P17,Q30
Q734764,P17,Q408
Q50816,P190,Q389515
Q6465,P17,Q142
Q3082112,P452,Q11650
Q38511,P190,Q365
Q38511,P17,Q33
Q38511,P17,Q34
Q10289,P129,Q40050
Q10289,P186,Q287
Q10289,P186,Q11427
Q10289,P186,Q11474
Q214314,P127,Q248
Q786947,P452,Q11650
Q568,P189,Q34
Q128896,P17,Q30
Q128896,P159,Q208459
Q128896,P740,Q208459
Q128896,P1056,Q5297
Q128896,P1056,Q182656
Q933565,P17,Q30
Q7154324,P27,Q30
Q7154324,P509,Q12206
Q7154324,P106,Q1930187
Q747489,P17,Q30
Q1936770,P17,Q30
Q691990,P178,Q223407
Q556,P189,Q142
Q556,P138,Q283
Q967647,P3712,Q183635
Q3141,P190,Q490
Q3141,P17,Q408
Q7993667,P264,Q762018
Q8068,P828,Q7925
Q8068,P1542,Q4
Q20716,P1056,Q11650
Q20716,P1056,Q43015
Q20716,P1056,Q2329
Q20716,P1056,Q173799
Q20716,P1056,Q17517
Q219203,P452,Q11650
Q140565,P276,Q190771
Q140565,P276,Q11707
Q8743,P106,Q81096
Q8743,P106,Q205375
Q8743,P106,Q170790
Q8743,P106,Q43845
Q8743,P101,Q14208553
Q8743,P101,Q3908516
Q8743,P101,Q8087
Q8743,P101,Q11023
Q8743,P101,Q205375
Q8743,P509,Q12206
Q8743,P27,Q30
Q906328,P178,Q2283
Q216158,P2789,Q4321
Q216158,P2789,Q188447
Q771389,P17,Q183
Q131242,P140,Q75809
Q5083,P17,Q30
Q5083,P190,Q79990
Q5083,P190,Q1764
Q4716442,P17,Q218
Q4190,P17,Q183
Q1549408,P452,Q11650
Q1154393,P17,Q668
Q707125,P1542,Q44619
Q180687,P17,Q142
Q86,P1995,Q83042
Q13276,P186,Q11002
Q13276,P186,Q8495
Q14759,P17,Q30
Q207922,P740,Q60
Q207922,P740,Q208459
Q207922,P495,Q30
Q207922,P17,Q30
Q11650,P2579,Q11023
Q5377,P495,Q22
Q9966,P17,Q55
Q630670,P17,Q30
Q630670,P1454,Q658255
Q1869293,P495,Q30
Q30873,P1056,Q3962
Q30873,P1056,Q178648
Q30873,P1056,Q7397
Q30873,P1056,Q4321
Q30873,P740,Q16559
Q30873,P17,Q30
Q30873,P452,Q7397
Q36963,P121,Q34168
Q1761,P190,Q24826
Q1761,P190,Q490
Q1761,P190,Q1781
Q1718,P190,Q649
Q1718,P17,Q183
Q5417103,P17,Q30
Q6010,P495,Q30
Q47083,P144,Q25250
Q5468,P190,Q87
Q5468,P190,Q1297
Q8069278,P1056,Q7397
Q8236,P828,Q8434
Q261952,P17,Q30
Q261952,P1454,Q658255
Q52618,P17,Q34
Q8341,P495,Q30
Q898440,P828,Q82580
Q898440,P2579,Q11473
Q49108,P17,Q30
Q2349630,P122,Q7269
Q36405,P190,Q16555
Q36405,P190,Q9248
Q36405,P131,Q22
Q36405,P421,Q30192
Q1982831,P17,Q30
Q1982831,P1056,Q7397
Q22,P150,Q201149
Q631823,P17,Q30
Q34,P832,Q21196
Q34,P832,Q39864
Q34,P530,Q38
Q34,P530,Q183
Q34,P530,Q928
Q34,P530,Q408
Q34,P530,Q20
Q34,P530,Q403
Q34,P530,Q184
Q34,P530,Q30
Q34,P530,Q33
Q34,P530,Q35
Q34,P530,Q115
Q34,P530,Q1006
Q34,P530,Q833
Q34,P530,Q252
Q34,P530,Q96
Q34,P530,Q43
Q34,P530,Q948
Q34,P530,Q414
Q34,P530,Q159
Q34,P530,Q41
Q34,P530,Q664
Q34,P530,Q155
Q34,P530,Q801
Q34,P463,Q458
Q34,P463,Q42262
Q34,P463,Q663492
Q34,P47,Q33
Q34,P47,Q20
Q34,P47,Q35
Q34,P47,Q159
Q34,P47,Q211
Q34,P47,Q183
Q6428674,P2579,Q309
Q6428674,P2579,Q1069
Q6428674,P2579,Q420
Q254,P106,Q36834
Q254,P106,Q639669
Q254,P136,Q1344
Q254,P1303,Q8355
Q254,P1303,Q80284
Q254,P1303,Q5994
Q254,P1412,Q397
Q9430,P2579,Q43518
Q1536459,P641,Q5377
Q1364893,P27,Q30
Q1364893,P106,Q4964182
Q1364893,P735,Q4927937
Q1364893,P108,Q49108
Q75459,P17,Q41
Q7378,P462,Q42519
Q166231,P828,Q170065
Q166231,P1557,Q1178984
Q34687,P2670,Q7432
Q42817,P5236,Q200
Q42817,P5236,Q201
Q1268,P106,Q36834
Q1268,P106,Q639669
Q1268,P20,Q90
Q1268,P509,Q12204
Q1268,P1050,Q12204
Q1268,P1303,Q5994
Q1268,P937,Q90
Q1268,P793,Q201676
Q1268,P793,Q182832
Q1268,P551,Q90
Q1268,P27,Q142
Q81087,P159,Q34217
Q81087,P131,Q34217
Q1928621,P178,Q49108
Q9690,P828,Q540571
Q9690,P828,Q1869874
Q9690,P828,Q12167
Q9690,P828,Q12206
Q528648,P17,Q142
Q380616,P2283,Q747779
Q11376,P4934,Q11465
Q6918773,P186,Q28823
Q5369,P495,Q30
Q6839379,P1056,Q7397
Q132,P138,Q177053
Q132,P138,Q188681
Q132,P138,Q199
Q132,P138,Q525
Q132,P138,Q2514663
Q48758,P495,Q30
Q4539,P1557,Q380962
Q31,P38,Q4916
Q31,P530,Q38
Q31,P530,Q183
Q31,P530,Q408
Q31,P530,Q142
Q31,P530,Q252
Q31,P530,Q35
Q31,P530,Q43
Q31,P530,Q55
Q31,P530,Q833
Q31,P530,Q843
Q31,P530,Q96
Q31,P530,Q30
Q31,P530,Q159
Q31,P530,Q668
Q31,P530,Q41
Q31,P530,Q801
Q31,P463,Q458
Q31,P463,Q42262
Q31,P463,Q663492
Q31,P47,Q183
Q31,P47,Q142
Q31,P47,Q55
Q31,P150,Q240
Q692912,P17,Q664
Q692912,P131,Q664
Q692912,P36,Q133073
Q7377,P1672,Q8495
Q7377,P1672,Q10990
Q36977,P5236,Q200
Q36977,P5236,Q201
Q25579,P17,Q34
Q2167,P17,Q34
Q2167,P17,Q35
Q37836,P17,Q30
Q132621,P2868,Q162657
Q189471,P17,Q30
Q189471,P47,Q208459
Q49125,P1056,Q11456
Q49125,P1056,Q132911
Q49125,P1056,Q15003
Q49125,P1056,Q7397
Q34284,P2283,Q707125
Q23064,P36,Q170263
Q770480,P828,Q160232
Q770480,P828,Q169207
Q851989,P3712,Q749647
Q185992,P140,Q432
Q18340752,P17,Q55
Q1295,P17,Q183
Q2301597,P641,Q80131
Q192425,P452,Q49845
Q20026,P17,Q38
Q20026,P495,Q38
Q7544371,P17,Q183
Q1208460,P144,Q11368
Q213449,P2283,Q2095
Q213449,P276,Q43164
Q213449,P276,Q11707
Q213449,P276,Q628858
Q213449,P828,Q165947
Q194152,P2579,Q21198
Q35517,P105,Q7432
Q7537197,P17,Q408
Q7537197,P131,Q36074
Q2112,P17,Q183
Q2112,P47,Q6230
Q518900,P178,Q1778572
Q518900,P1365,Q742255
Q174789,P111,Q36253
Q177524,P88,Q11223
Q177524,P178,Q49108
Q8134,P2578,Q159810
Q8134,P135,Q7264
Q2094907,P27,Q29
Q2094907,P641,Q2736
Q1297,P17,Q30
Q1297,P190,Q5468
Q1297,P190,Q1055
Q1297,P190,Q490
Q1297,P190,Q649
Q1297,P190,Q90
Q1297,P190,Q3130
Q1297,P1313,Q30185
Q9640,P27,Q30
Q9640,P106,Q82955
Q9640,P106,Q37226
Q9640,P106,Q372436
Q9640,P607,Q362
Q9640,P734,Q1158485
Q1425519,P159,Q41262
Q46335,P186,Q677
Q8043394,P306,Q388
Q742255,P1366,Q518900
Q254651,P241,Q4508
Q219588,P703,Q7377
Q2252077,P2283,Q1194773
Q173626,P400,Q388
Q173626,P400,Q100047
Q173626,P479,Q178805
Q129337,P17,Q142
Q2673976,P17,Q183
Q2499296,P1547,Q1579570
Q1778572,P17,Q30
Q615577,P452,Q44497
Q1373320,P641,Q5372
Q60235,P138,Q8486
Q152057,P355,Q1049970
Q152057,P1056,Q22656
Q11570,P111,Q11423
Q11570,P459,Q12453
Q11570,P459,Q976981
Q11570,P138,Q41803
Q452969,P183,Q664
Q1938377,P641,Q5377
Q37143,P710,Q142
Q37143,P710,Q183
Q37143,P710,Q38
Q37143,P710,Q159
Q37143,P710,Q30
Q2971,P17,Q183
Q3570305,P123,Q122741
Q3570305,P495,Q30
Q500,P105,Q7432
Q500,P171,Q81513
Q347690,P276,Q628858
Q5419409,P17,Q30
Q1261,P17,Q30
Q1261,P36,Q16554
Q1261,P47,Q1649
Q1261,P47,Q816
Q1261,P131,Q30
Q1261,P150,Q16554
Q272502,P2596,Q34069
Q7937,P101,Q25261
Q7937,P2579,Q25261
Q702308,P27,Q183
Q702308,P140,Q9592
Q705378,P411,Q43115
Q705378,P106,Q2304859
Q7928095,P495,Q408
Q8043404,P400,Q178481
Q16559,P190,Q2096
Q16559,P17,Q30
Q3799482,P17,Q30
Q2840257,P17,Q142
Q25413,P17,Q34
Q79015,P27,Q30
Q16555,P190,Q406
Q16555,P190,Q9248
Q16555,P190,Q36405
Q16555,P17,Q30
Q2458020,P171,Q43238
Q30323936,P27,Q20
Q30323936,P106,Q639669
Q108429,P2283,Q45922
Q1631090,P106,Q4991371
Q1631090,P106,Q178197
Q1631090,P27,Q30
Q1631090,P451,Q79037
Q188760,P462,Q3133
Q188760,P1165,Q2
Q188760,P495,Q30
Q188760,P735,Q579371
Q188760,P27,Q30
Q188760,P106,Q901
Q14334,P105,Q7432
Q11582,P111,Q39297
Q35996,P1056,Q43193
Q172226,P641,Q130949
Q42177,P276,Q193837
Q42177,P1478,Q35831
Q1299,P740,Q24826
Q164815,P17,Q30
Q196,P462,Q3142
Q434,P618,Q11358
Q768575,P2283,Q9128
Q6460735,P2670,Q213449
Q1185344,P17,Q31
Q13422883,P2650,Q216158
Q218038,P159,Q60
Q218038,P355,Q13974
Q218038,P17,Q30
Q218038,P1056,Q116434
Q218038,P452,Q11650
Q122741,P800,Q1142287
Q122741,P1056,Q7397
Q37221,P2670,Q173817
Q335234,P2283,Q747779
Q486269,P17,Q30
Q486269,P1056,Q7397
Q486269,P793,Q152074
Q313,P397,Q525
Q178778,P452,Q11650
Q178778,P1056,Q7397
Q716894,P2670,Q1400881
Q716894,P1382,Q157171
Q1215884,P17,Q30
Q729150,P27,Q30
Q729150,P106,Q4991371
Q729150,P495,Q30
Q79037,P106,Q33231
Q79037,P106,Q901
Q79037,P106,Q37226
Q79037,P106,Q205375
Q79037,P27,Q30
Q79037,P138,Q1357
Q42952,P509,Q650711
Q923,P407,Q397
Q846076,P641,Q5369
Q38701,P5236,Q201
Q331220,P17,Q252
Q35869,P780,Q35805
Q171888,P186,Q131877
Q25271,P137,Q23548
Q25271,P137,Q42262
Q25271,P397,Q2
Q25271,P17,Q30
Q25271,P17,Q142
Q25271,P17,Q35
Q25271,P17,Q29
Q25271,P17,Q38
Q25271,P17,Q55
Q25271,P17,Q34
Q25271,P17,Q183
Q25271,P17,Q39
Q25271,P17,Q31
Q25271,P17,Q155
Q25271,P17,Q20
Q25271,P17,Q159
Q327954,P1542,Q210064
Q82580,P1542,Q898440
Q782,P17,Q30
Q782,P36,Q18094
Q782,P131,Q30
Q134864,P27,Q30
Q134864,P106,Q49757
Q134864,P106,Q36834
Q134864,P106,Q205375
Q134864,P1303,Q11404
Q311679,P437,Q49845
Q311679,P437,Q9158
Q311679,P437,Q2296401
Q311679,P437,Q35127
Q7162420,P17,Q833
Q150820,P17,Q30
Q150820,P495,Q30
Q150820,P159,Q1297
Q5227494,P17,Q30
Q5227494,P1056,Q7397
Q7339722,P495,Q30
Q202875,P2579,Q8134
Q40971,P159,Q12439
Q40971,P495,Q30
Q40971,P1056,Q1420
Q211387,P2283,Q866612
Q18498,P105,Q7432
Q8093,P1056,Q7397
Q615057,P2578,Q131130
Q131231,P495,Q30
Q131231,P17,Q30
Q1578,P2283,Q1566
Q1578,P186,Q1566
Q185583,P186,Q11002
Q4699357,P27,Q211
Q4699357,P27,Q15180
Q27543,P127,Q20165
Q31029,P2670,Q161
Q31029,P2670,Q551997
Q31029,P186,Q146174
Q43359,P17,Q30
Q43359,P159,Q60
Q16885840,P7959,Q23148
Q778,P47,Q30
Q778,P530,Q408
Q778,P530,Q183
Q2302311,P17,Q30
Q2302311,P131,Q23768
Q131203,P40,Q185747
Q131203,P40,Q6612
Q131203,P3373,Q93172
Q5372,P495,Q30
Q14088448,P136,Q8341
Q185747,P25,Q131203
Q185747,P451,Q34201
Q9053464,P2670,Q11460
Q1181328,P106,Q4991371
Q1181328,P106,Q178197
Q1181328,P27,Q30
Q13476036,P27,Q30
Q3386847,P2868,Q40867
Q185498,P1049,Q5043
Q188044,P106,Q42857
Q820037,P2283,Q7220961
Q19939,P105,Q7432
Q226822,P27,Q29
Q226822,P27,Q96
Q226822,P5800,Q215972
Q623,P138,Q24489
Q14982,P2868,Q146505
Q1498689,P17,Q30
Q6197,P20,Q220
Q6197,P106,Q49757
Q6197,P106,Q36180
Q6197,P106,Q4964182
Q6197,P1412,Q397
Q6197,P937,Q220
Q6197,P119,Q220
Q6197,P6886,Q397
Q23641297,P140,Q10090
Q332448,P1716,Q29570
Q332448,P495,Q30
Q185939,P171,Q102470
Q40966,P17,Q183
Q40966,P1056,Q43193
Q40966,P1056,Q1420
Q1724595,P176,Q20165
Q1724595,P1716,Q20165
Q20165,P1056,Q43193
Q20165,P1056,Q1420
Q94247,P17,Q30
Q30113,P17,Q30
Q30113,P749,Q181114
Q30113,P1454,Q658255
Q178521,P495,Q30
Q189960,P7959,Q19186
Q93172,P40,Q179543
Q93172,P3373,Q131203
Q93172,P451,Q41127
Q93172,P451,Q34201
Q313301,P17,Q183
Q40878,P1995,Q120569
Q712514,P5236,Q200
Q712514,P5236,Q23350
Q40993,P159,Q1022
Q40993,P17,Q183
Q40993,P1056,Q1420
Q2052839,P17,Q43
Q499594,P17,Q31
Q425931,P495,Q30
Q42211,P36,Q6343
Q37602,P462,Q23444
Q37602,P186,Q23392
Q179057,P1542,Q104541
Q179057,P828,Q12870
Q176440,P129,Q11432
Q176440,P129,Q11435
Q204327,P159,Q28237
Q204327,P17,Q30
Q204327,P1056,Q1420
Q204327,P740,Q28237
Q204327,P495,Q30
Q44294,P1056,Q43193
Q44294,P199,Q35996
Q44294,P495,Q30
Q44294,P17,Q30
Q79998,P5236,Q200
Q79998,P5236,Q201
Q49005,P186,Q28823
Q60110,P828,Q133235
Q603253,P17,Q55
Q603253,P1454,Q658255
Q7808370,P106,Q36834
Q278061,P2579,Q11473
Q271812,P17,Q38
Q30022,P2283,Q43164
Q551640,P17,Q183
Q9584,P1056,Q1420
Q172741,P1056,Q1420
Q158970,P828,Q160070
Q158970,P828,Q706622
Q29803,P1056,Q43193
Q104085,P2868,Q187661
Q41097,P186,Q283
Q500035,P176,Q53268
Q500035,P1716,Q53268
Q654068,P2579,Q25261
Q27436,P159,Q12439
Q27436,P17,Q30
Q27436,P740,Q12439
Q27436,P495,Q30
Q1069344,P641,Q5369
Q3057620,P1419,Q34132
Q134430,P272,Q7414
Q134430,P495,Q30
Q134430,P793,Q204854
Q29570,P159,Q12439
Q29570,P17,Q30
Q29570,P1056,Q43193
Q29570,P1056,Q1420
Q29570,P495,Q30
Q28792126,P17,Q43
Q28792126,P21,Q43445
Q765385,P306,Q388
Q765385,P306,Q34264
Q680848,P17,Q183
Q7220961,P186,Q287
Q7220961,P186,Q11426
Q7220961,P186,Q11474
Q614831,P400,Q100047
Q614831,P437,Q5293
Q614831,P495,Q30
Q23317,P355,Q271812
Q23317,P17,Q183
Q23317,P1056,Q1420
Q23317,P1830,Q271812
Q1761451,P828,Q192906
Q161,P1419,Q34132
Q3183,P17,Q408
Q1536095,P495,Q34
Q1536095,P17,Q34
Q26678,P17,Q183
Q26678,P1056,Q1420
Q26678,P1056,Q34493
Q484885,P101,Q639669
Q332030,P2283,Q191826
Q27401,P17,Q142
Q27401,P17,Q183
Q27401,P1056,Q1420
Q1455803,P2283,Q323840
Q21205906,P17,Q403
Q337641,P17,Q30
Q337641,P138,Q8753
Q133235,P1542,Q3196
Q133235,P1542,Q130768
Q41,P38,Q4916
Q41,P530,Q38
Q41,P530,Q155
Q41,P530,Q183
Q41,P530,Q408
Q41,P530,Q801
Q41,P530,Q43
Q41,P530,Q229
Q41,P530,Q184
Q41,P530,Q159
Q41,P530,Q403
Q41,P530,Q227
Q41,P530,Q219
Q41,P530,Q668
Q41,P530,Q399
Q41,P530,Q30
Q41,P530,Q902
Q41,P530,Q218
Q41,P530,Q39
Q41,P530,Q34
Q41,P530,Q29
Q41,P530,Q928
Q41,P530,Q843
Q41,P530,Q20
Q41,P530,Q664
Q41,P530,Q55
Q41,P530,Q96
Q41,P530,Q833
Q41,P530,Q211
Q41,P530,Q252
Q41,P530,Q189
Q41,P530,Q142
Q41,P530,Q414
Q41,P530,Q40
Q41,P530,Q298
Q41,P530,Q31
Q41,P530,Q33
Q41,P530,Q115
Q41,P530,Q35
Q41,P530,Q224
Q41,P47,Q219
Q41,P47,Q43
Q41,P47,Q36704
Q41,P463,Q458
Q41,P463,Q42262
Q41,P463,Q663492
Q41,P706,Q23522
Q4916,P17,Q40
Q4916,P17,Q31
Q4916,P17,Q229
Q4916,P17,Q55
Q4916,P17,Q33
Q4916,P17,Q142
Q4916,P17,Q183
Q4916,P17,Q41
Q4916,P17,Q38
Q4916,P17,Q211
Q4916,P17,Q29
Q650884,P437,Q34467
Q28575,P150,Q515
Q173292,P17,Q38
Q7023752,P2283,Q659974
Q11575,P105,Q7432
Q22647,P17,Q43
Q23841,P121,Q283
Q27564,P17,Q30
Q27564,P1056,Q1420
Q27564,P749,Q181114
Q27564,P495,Q30
Q525586,P495,Q30
Q5136609,P495,Q30
Q5136609,P21,Q44148
Q7699703,P17,Q30
Q34217,P421,Q30192
Q3552816,P7959,Q19186
Q21196,P2894,Q132
Q319191,P495,Q30
Q3123887,P106,Q1930187
Q3123887,P27,Q142
Q5440214,P176,Q26678
Q27959649,P495,Q928
Q2002725,P176,Q181642
Q608003,P2283,Q34493
Q58964,P495,Q408
Q160184,P1995,Q120569
Q160184,P1542,Q1519476
Q228537,P2789,Q33767
Q181642,P1056,Q43193
Q610672,P495,Q30
Q330104,P1542,Q1121708
Q6252,P17,Q38
Q15284,P1313,Q30185
Q1626555,P176,Q9584
Q421669,P462,Q3133
Q629,P189,Q34
Q629,P138,Q11158
Q153,P1542,Q205972
Q153,P2670,Q623
Q153,P2670,Q556
Q153,P2670,Q629
Q153,P2868,Q146505
Q153,P2868,Q1976211
Q15077891,P176,Q9584
Q7303179,P495,Q30
Q25188,P495,Q30
Q25188,P840,Q90
Q25188,P840,Q408
Q25188,P915,Q90
Q1166264,P495,Q30
Q81292,P111,Q11500
Q814778,P840,Q23556
Q814778,P495,Q30
Q12099,P105,Q7432
Q3711325,P4934,Q126017
Q3711325,P4934,Q11471
Q5075976,P27,Q30
Q4688471,P159,Q485708
Q187805,P17,Q30
Q187805,P1313,Q30185
Q165947,P1542,Q213449
Q48013,P111,Q11423
Q221587,P57,Q7374
Q221587,P161,Q7374
Q221587,P162,Q7374
Q35805,P2176,Q41576
Q35805,P1542,Q17200001
Q11364,P2579,Q162606
Q131491,P7959,Q23346
Q543281,P495,Q183
Q7628624,P495,Q668
Q191019,P1672,Q10978
Q217776,P17,Q30
Q217776,P127,Q7414
Q217776,P749,Q7414
Q217776,P495,Q30
Q176903,P641,Q5369
Q1048902,P641,Q5369
Q1048902,P641,Q171038
Q40292,P5236,Q200
Q869095,P1056,Q44
Q1163715,P641,Q5369
Q1163715,P159,Q60
Q1163715,P17,Q30
Q340,P190,Q490
Q340,P190,Q1715
Q2840,P780,Q38933
Q2840,P780,Q86
Q2840,P780,Q9690
Q2840,P780,Q35805
Q2840,P780,Q114085
Q2840,P1542,Q44512
Q2840,P1542,Q3241045
Q1050571,P641,Q5369
Q1050571,P641,Q171038
Q1345,P17,Q30
Q1345,P1376,Q30
Q81109,P106,Q36180
Q3499072,P937,Q43164
Q595452,P641,Q5369
Q5358365,P106,Q81096
Q5358365,P106,Q5482740
Q2699564,P105,Q7432
Q140,P105,Q7432
Q7374,P27,Q30
Q1142885,P641,Q5369
Q2981904,P1419,Q201717
Q262031,P641,Q5369
Q6691,P106,Q49757
Q6691,P106,Q482980
Q6691,P106,Q36180
Q6691,P800,Q8275
Q6691,P800,Q35160
Q868291,P2283,Q864897
Q16867,P27,Q30
Q16867,P19,Q100
Q16867,P106,Q49757
Q16867,P106,Q36180
Q16867,P106,Q1930187
Q16867,P106,Q482980
Q49136,P17,Q30
Q49136,P466,Q213959
Q49136,P641,Q5369
Q49136,P276,Q100
Q1140647,P641,Q5369
Q1521451,P138,Q205186
Q1198553,P641,Q5369
Q164444,P495,Q30
Q2791,P106,Q1250916
Q2791,P509,Q12192
Q2791,P27,Q30
Q2791,P27,Q96
Q8495,P462,Q23444
Q8495,P1582,Q7377
Q174493,P641,Q5369
Q174493,P2283,Q105674
Q1415559,P495,Q30
Q773108,P121,Q42527
Q932981,P17,Q30
Q1148233,P118,Q1163715
Q1148233,P641,Q5369
Q1338914,P138,Q33767
Q1338914,P138,Q571
Q131696,P186,Q28823
Q131696,P186,Q11472
Q131696,P276,Q43164
Q131696,P276,Q190771
Q131696,P276,Q628858
Q131696,P276,Q42177
Q534851,P641,Q5369
Q534851,P17,Q30
Q1342,P190,Q42448
Q1342,P17,Q30
Q1154763,P641,Q5369
Q1154763,P17,Q30
Q151771,P2789,Q12888135
Q375353,P106,Q2304859
Q375353,P39,Q37110
Q375353,P97,Q37110
Q5364218,P641,Q5369
Q34201,P40,Q37340
Q34201,P40,Q37122
Q34201,P451,Q93172
Q34201,P451,Q178417
Q34201,P451,Q185747
Q34201,P3373,Q41127
Q34201,P1441,Q8275
Q34201,P1441,Q35160
Q1147776,P641,Q5369
Q1142287,P400,Q100047
Q1142287,P400,Q1057377
Q1142287,P123,Q122741
Q171038,P641,Q5369
Q7973136,P840,Q24826
Q6577515,P411,Q43115
Q6577515,P1441,Q41064
Q6577515,P1441,Q155980
Q6577515,P106,Q42857
Q6577515,P106,Q16533
Q6577515,P802,Q41370
Q6577515,P3342,Q41370
Q3105857,P641,Q5369
Q3105857,P413,Q1143358
Q1207302,P129,Q2095
Q1071896,P27,Q30
Q1071896,P641,Q5369
Q1071896,P413,Q1048902
Q1071896,P1532,Q30
Q17285919,P828,Q13649246
Q17285919,P828,Q34302
Q9368,P2579,Q514
Q712488,P5236,Q200
Q712488,P5236,Q37136
Q3023742,P735,Q11740724
Q3023742,P27,Q30
Q3023742,P641,Q5369
Q3023742,P54,Q213959
Q3023742,P413,Q1048902
Q1143358,P641,Q5369
Q1143358,P641,Q171038
Q1046690,P641,Q5369
Q47223,P547,Q14819852
Q40254,P5236,Q200
Q119,P138,Q2047589
Q163079,P20,Q220
Q163079,P106,Q49757
Q163079,P106,Q36180
Q163079,P1412,Q397
Q163079,P136,Q482
Q163079,P937,Q220
Q163079,P6886,Q397
Q244330,P186,Q11426
Q65127361,P495,Q142
Q178359,P495,Q142
Q946865,P828,Q12131
Q76318,P641,Q5369
Q383010,P17,Q29
Q127,P138,Q201
Q127,P138,Q200
Q16554,P17,Q30
Q16554,P1376,Q1261
Q213959,P118,Q1163715
Q213959,P115,Q49136
Q213959,P17,Q30
Q213959,P641,Q5369
Q213959,P159,Q100
Q712477,P5236,Q201
Q712477,P5236,Q23350
